hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score,zipcode
17422,1,1,47.7514892,47.7514892,47.7514892,47.7514892,381.0178704,381.0178704,381.0178704,381.0178704,0,0,1,1,0,TRUE,1,0,1,1,0,0,0,GEICO,5,1,1.00E+05,0,0,NA,0,1,0,1,1,1,50,50,533.5167278,73857
18556,1,1,45.7497101,45.7497101,45.7497101,45.7497101,356.9965211,356.9965211,356.9965211,356.9965211,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,25,25,528.5837395,96391
14586,2,1,28.86647964,67.92588211,67.92588211,48.39618087,154.3977557,623.1105853,623.1105853,388.7541705,0,1,1,2,0,TRUE,0,1,0,0,1,0.5,0,PROGRESSIVE,5,1,25000,0,1,NA,0,0,0,1,1,1,100,100,635.6038105,84411
17911,2,1,17.05782107,61.23985834,61.23985834,39.14883971,12.69385282,542.8783001,542.8783001,277.7860765,1,2,0,2,0,TRUE,1,0,0,0,0,0,0,FARMERS,0.5,1,1.00E+05,1,0,NA,0,0,0,0,0,0,25,25,528.0050713,56335
12954,1,1,61.54030311,61.54030311,61.54030311,61.54030311,546.4836373,546.4836373,546.4836373,546.4836373,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,1,1,250000,1,0,NA,0,0,1,1,1,1,25,25,533.0096508,15906
3477,2,2,54.6584388,56.98536029,56.98536029,55.82189955,463.9012656,491.8243235,491.8243235,477.8627946,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,5,1,250000,1,1,NA,0,1,0,1,1,1,50,50,850,68294
12160,1,1,40.51113139,40.51113139,40.51113139,40.51113139,294.1335767,294.1335767,294.1335767,294.1335767,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,NATIONWIDE,5,1,1.00E+05,1,1,NA,0,1,0,1,1,1,25,25,617.4773038,23092
10653,1,1,70.56371172,70.56371172,70.56371172,70.56371172,654.7645406,654.7645406,654.7645406,654.7645406,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,OTHER,1,1,1.00E+05,0,1,NA,0,0,0,1,1,1,50,50,702.7612895,74203
9333,1,1,26.75460625,26.75460625,26.75460625,26.75460625,78.77807857,28.5008822,28.5008822,28.5008822,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,0,0,0,0,25,25,485.4958115,78124
19591,1,2,42.05208176,42.05208176,42.05208176,42.05208176,312.6249812,312.6249812,312.6249812,312.6249812,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,GEICO,5,1,1.00E+05,0,0,NA,0,0,1,0,1,0,50,50,660.9656243,85923
11503,1,1,16.34642354,16.34642354,16.34642354,16.34642354,4.157082433,4.157082433,4.157082433,4.157082433,1,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,1.5,1,250000,1,0,NA,0,1,1,1,1,1,50,50,620.513163,19380
6402,1,1,43.28374474,43.28374474,43.28374474,43.28374474,327.4049369,327.4049369,327.4049369,327.4049369,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,1,0,1,1,1,100,100,617.9435047,11234
3873,1,2,57.77151702,57.77151702,57.77151702,57.77151702,501.2582043,501.2582043,501.2582043,501.2582043,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,OTHER,5,1,25000,1,1,NA,0,0,0,1,1,1,250,250,702.8424232,80672
12638,2,1,34.16619123,53.51420717,53.51420717,43.8401992,217.9942948,450.170486,450.170486,334.0823904,0,2,0,1,1,TRUE,1,0,0,0,1,0.5,0,MISSING,NA,0,NA,0,0,NA,0,0,1,1,1,1,25,25,732.3585062,13765
12363,4,2,32.30800732,32.30800732,61.5527059,39.61918197,195.6960879,195.6960879,546.6324708,283.4301836,0,2,2,2,2,TRUE,2,0,0,0,2,0.5,0,OTHER,5,1,250000,0,1,NA,0,1,1,1,1,0,25,25,646.5428056,23092
3661,1,1,56.2297662,56.2297662,56.2297662,56.2297662,482.7571944,482.7571944,482.7571944,482.7571944,0,1,0,0,1,FALSE,0,1,0,0,1,1,0,MISSING,NA,0,NA,0,1,NA,0,0,0,1,1,1,25,25,537.0659769,98563
14357,1,1,58.14190982,58.14190982,58.14190982,58.14190982,505.7029178,505.7029178,505.7029178,505.7029178,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,25,25,625.8481946,80672
7644,1,1,56.71951769,56.71951769,56.71951769,56.71951769,488.6342123,488.6342123,488.6342123,488.6342123,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,1,0,0,250,250,706.5342561,78124
9451,1,1,60.82576751,60.82576751,60.82576751,60.82576751,537.9092101,537.9092101,537.9092101,537.9092101,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,1,0,0,0,0,50,50,523.1655275,80672
16506,1,2,69.51492068,69.51492068,69.51492068,69.51492068,642.1790481,642.1790481,642.1790481,642.1790481,0,1,0,0,1,FALSE,2,0,0,0,0,0,0,GEICO,5,1,50000,0,1,NA,0,0,1,0,0,1,100,100,632.3000527,15290
5133,1,1,43.62736449,43.62736449,43.62736449,43.62736449,331.5283739,331.5283739,331.5283739,331.5283739,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,1,1,1,1,100,100,747.6833747,38537
9582,1,1,36.2780045,36.2780045,36.2780045,36.2780045,243.3360539,243.3360539,243.3360539,243.3360539,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,100,100,682.5766929,11234
10414,1,1,25.58186937,25.58186937,25.58186937,25.58186937,114.9824324,114.9824324,114.9824324,114.9824324,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,3,1,25000,0,0,NA,0,0,0,1,1,1,25,25,597.3759453,85767
12658,3,4,18.89161594,58.23202297,58.23202297,48.00762743,34.6993913,506.7842757,506.7842757,384.0915291,0,2,1,2,1,TRUE,4,0,0,0,1,0.333333333,0,FARMERS,5,1,250000,0,1,NA,0,2,1,3,3,4,25,25,717.0774285,50270
19710,1,2,38.8004503,38.8004503,38.8004503,38.8004503,273.6054036,273.6054036,273.6054036,273.6054036,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,1,2,2,2,100,100,645.07005,92002
9864,1,1,54.73388843,54.73388843,54.73388843,54.73388843,464.8066612,464.8066612,464.8066612,464.8066612,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,NATIONWIDE,0.5,1,250000,0,1,NA,0,0,0,1,1,1,25,25,NA,16107
5240,1,1,51.987902,51.987902,51.987902,51.987902,383.1276328,334.4004415,334.4004415,334.4004415,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,50,50,589.1586693,44475
5312,1,1,44.62166028,44.62166028,44.62166028,44.62166028,343.4599234,343.4599234,343.4599234,343.4599234,0,0,1,0,1,FALSE,1,0,0,0,1,1,1,MISSING,NA,0,NA,0,0,NA,0,1,0,1,1,1,25,25,456.5503565,53793
15188,1,1,50.7857487,50.7857487,50.7857487,50.7857487,417.4289844,417.4289844,417.4289844,417.4289844,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,0,0,1,50,50,765.1368953,91015
11283,3,1,36.11847734,51.79312099,51.79312099,62.01503784,241.4217281,429.5174519,429.5174519,552.180454,0,2,1,2,1,TRUE,1,0,0,0,0,0,0,OTHER,5,1,250000,0,1,NA,0,0,1,0,0,1,50,50,711.4739961,64123
13601,1,1,16,16,16,16,0,0,0,0,1,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,50000,1,0,NA,0,0,0,0,0,1,100,100,702.1919433,46350
6603,1,1,44.72054765,44.72054765,44.72054765,44.72054765,344.6465717,344.6465717,344.6465717,344.6465717,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,25000,0,0,NA,0,0,1,1,1,1,25,25,537.8994938,56335
7151,1,1,46.31094204,46.31094204,46.31094204,46.31094204,363.7313045,363.7313045,363.7313045,363.7313045,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,1,1,1,25,25,622.8135612,52720
4872,2,2,25.69037378,53.98322831,53.98322831,39.83680105,116.2844854,455.7987397,455.7987397,286.0416126,0,2,0,1,1,TRUE,2,0,0,0,0,0,0,OTHER,5,1,1.00E+05,1,1,NA,0,2,1,2,2,1,25,25,662.9540502,57650
14301,2,2,35.88777826,63.00556052,63.00556052,49.44666939,238.6533391,564.0667263,564.0667263,401.3600327,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,1,1,50000,0,0,NA,0,0,0,2,2,2,25,25,667.5687701,41568
13911,1,1,51.42971332,51.42971332,51.42971332,51.42971332,425.1565599,425.1565599,425.1565599,425.1565599,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,25000,0,1,NA,0,0,0,1,1,1,25,25,752.1905193,87108
18093,2,2,36.76250232,47.40799027,47.40799027,42.08524629,249.1500278,311.821434,311.821434,280.4857309,0,0,2,2,0,TRUE,2,0,0,0,1,0.5,0,GEICO,5,1,1.00E+05,1,1,NA,0,1,0,1,1,1,100,100,456.8498144,25433
2066,1,1,34.04167245,34.04167245,34.04167245,34.04167245,216.5000694,216.5000694,216.5000694,216.5000694,0,1,0,0,1,FALSE,1,0,0,0,1,1,0,OTHER,5,1,250000,0,1,NA,0,1,0,1,1,1,250,250,833.5322592,97231
2546,3,1,37.10100191,56.71928813,56.71928813,65.46064598,253.212023,488.6314575,488.6314575,593.5277517,0,3,0,2,1,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,0,0,1,100,100,673.5218658,50900
5569,2,2,57.98238717,62.26183376,62.26183376,60.12211047,503.788646,555.1420052,555.1420052,529.4653256,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,LIBERTY MUTUAL,5,1,250000,1,1,NA,0,0,0,2,2,1,25,25,656.5585854,99697
1198,1,1,45.02355633,45.02355633,45.02355633,45.02355633,300.9092202,253.5357644,253.5357644,253.5357644,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,1,0,0,1,1,1,25,25,850,13765
14337,1,1,29.39455997,29.39455997,29.39455997,29.39455997,160.7347196,160.7347196,160.7347196,160.7347196,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,1,1,0,1,25,25,737.9121499,98079
160,2,1,21.70906912,78.88962515,78.88962515,50.29934713,68.50882945,754.6755018,754.6755018,411.5921656,0,2,0,1,1,TRUE,1,0,0.5,1,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,1,1,1,25,25,695.3162076,59814
16154,1,1,50.26572066,50.26572066,50.26572066,50.26572066,411.1886479,411.1886479,411.1886479,411.1886479,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,LIBERTY MUTUAL,1,1,1.00E+05,1,0,NA,0,1,0,1,1,1,250,250,695.6158378,56335
125,2,2,44.97316239,61.35779406,61.35779406,53.16547823,347.6779487,544.2935287,544.2935287,445.9857387,0,0,2,2,0,TRUE,2,0,0,0,1,0.5,0,GEICO,1,1,1.00E+05,1,1,NA,0,1,0,1,1,1,50,50,683.1812745,56335
14025,1,1,66.62164096,66.62164096,66.62164096,66.62164096,607.4596915,607.4596915,607.4596915,607.4596915,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,0,0,0,1,50,50,842.1693382,80672
9688,1,1,49.36147293,49.36147293,49.36147293,49.36147293,400.3376752,400.3376752,400.3376752,400.3376752,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,OTHER,5,1,1.00E+05,0,0,NA,0,0,1,1,1,1,50,50,731.9606966,39663
16605,1,1,47.9881192,47.9881192,47.9881192,47.9881192,383.8574304,383.8574304,383.8574304,383.8574304,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,LIBERTY MUTUAL,4,1,25000,1,0,NA,0,1,1,1,1,1,25,25,673.5785309,18037
478,3,2,16,49.38639003,75.62074164,47.00237722,0,400.6366803,715.4488996,372.0285266,1,3,0,1,2,TRUE,2,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,1,NA,0,1,0,1,1,1,25,25,705.546533,91804
18628,1,3,19.68464938,19.68464938,19.68464938,19.68464938,44.21579253,44.21579253,44.21579253,44.21579253,0,1,0,1,0,TRUE,3,0,0,0,0,0,0,PROGRESSIVE,5,1,250000,0,0,NA,0,0,1,2,2,0,250,250,743.6035163,84411
991,1,1,17.75673639,17.75673639,17.75673639,17.75673639,21.08083665,21.08083665,21.08083665,21.08083665,1,0,1,0,1,FALSE,1,0,0,0,1,1,0,MISSING,NA,0,NA,1,0,NA,0,0,0,0,0,1,25,25,789.983346,15154
556,1,1,16.81654203,16.81654203,16.81654203,16.81654203,9.798504305,9.798504305,9.798504305,9.798504305,1,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,1,1,1,25,25,487.7896793,87884
6892,2,1,43.95553323,65.08729999,65.08729999,54.52141661,335.4663988,589.0475998,589.0475998,462.2569993,0,0,2,2,0,TRUE,1,0,0,0,0,0,0,AMERICAN FAMILY,5,1,1.00E+05,0,1,NA,0,0,0,1,1,1,25,25,764.3701566,77542
8498,2,2,24.26839074,45.09948891,45.09948891,34.68393982,99.22068882,349.1938669,349.1938669,224.2072779,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,OTHER,0,1,250000,1,1,NA,0,0,0,2,2,1,100,100,698.7302526,79528
860,1,1,63.87214844,63.87214844,63.87214844,63.87214844,574.4657813,574.4657813,574.4657813,574.4657813,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,PROGRESSIVE,1,1,50000,1,1,NA,0,1,0,1,1,1,25,25,700.9978346,16107
13158,2,2,36.54676748,79.15753707,79.15753707,57.85215228,246.5612098,757.8904448,757.8904448,502.2258273,0,2,0,1,1,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,4.5,1,1.00E+05,1,1,NA,0,1,1,1,1,0,50,50,717.9246231,66869
13121,1,1,40.98612514,40.98612514,40.98612514,40.98612514,299.8335017,299.8335017,299.8335017,299.8335017,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,1,NA,0,1,0,1,1,1,25,25,612.222807,51467
4864,2,3,43.01529188,74.77849511,74.77849511,58.89689349,324.1835026,705.3419413,705.3419413,514.7627219,0,0,2,1,1,TRUE,3,0,0,0,0,0,0,OTHER,0.5,1,1.00E+05,0,1,NA,0,2,1,1,2,0,250,250,741.6275848,87035
9124,2,3,18.83933606,58.88496694,58.88496694,38.8621515,34.07203275,514.6196033,514.6196033,274.345818,0,0,2,1,1,TRUE,3,0,0,0,0,0,0,NATIONWIDE,4,1,250000,1,0,NA,0,0,0,2,3,0,25,25,660.5616277,15154
6833,1,2,58.84824149,58.84824149,58.84824149,58.84824149,514.1788978,514.1788978,514.1788978,514.1788978,0,0,1,0,1,FALSE,2,0,0,0,2,2,0,LIBERTY MUTUAL,5,1,25000,0,0,NA,0,1,1,1,1,1,100,100,649.4314381,89633
4499,1,2,16,16,16,16,0,0,0,0,1,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,1,0,1,2,2,2,50,50,585.6600884,18037
18821,3,2,37.4459423,37.4459423,47.14548138,61.01868299,257.3513077,257.3513077,373.7457766,540.2241959,0,2,1,0,3,FALSE,2,0,0,0,1,0.333333333,0,OTHER,5,1,1.00E+05,0,1,NA,0,1,1,1,1,1,25,25,745.9815051,59004
12108,4,2,19.73762467,43.80992646,46.32955313,35.27223892,44.85149606,333.7191175,363.9546375,231.2668671,0,2,2,2,2,TRUE,2,0,0,0,0,0,0,ALLSTATE,2,1,250000,0,0,NA,0,1,1,0,0,0,250,250,690.8204823,87035
3280,2,2,67.42048726,71.53968439,71.53968439,69.48008583,617.0458471,666.4762127,666.4762127,641.7610299,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,OTHER,5,1,1.00E+05,1,1,NA,0,1,1,1,1,1,100,100,850,57830
16301,2,2,20.29966671,53.62758691,53.62758691,36.96362681,51.59600057,451.5310429,451.5310429,251.5635217,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,GEICO,0,1,25000,0,0,NA,0,1,0,2,2,1,50,50,499.9030873,18037
17851,2,2,25.21976481,60.68071298,60.68071298,42.9502389,110.6371777,536.1685558,536.1685558,323.4028668,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,1,1,1.00E+05,1,1,NA,0,0,0,2,2,2,25,25,692.2709273,97231
5581,1,1,27.59638685,27.59638685,27.59638685,27.59638685,139.1566422,139.1566422,139.1566422,139.1566422,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,0.5,1,50000,0,1,NA,0,0,0,0,0,1,100,100,NA,71258
1862,2,1,22.12405521,47.94894417,47.94894417,35.03649969,73.48866254,383.38733,383.38733,228.4379963,0,2,0,1,1,TRUE,1,0,0,0,0,0,0,ALLSTATE,2,1,25000,1,1,NA,0,1,1,0,0,0,25,25,439.9416568,83031
8805,2,1,36.4897387,52.08695453,52.08695453,44.28834661,245.8768644,433.0434543,433.0434543,339.4601594,0,2,0,0,2,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,4.5,1,25000,0,0,NA,0,0,0,1,1,1,25,25,850,55402
8761,2,1,33.82243818,66.7690882,66.7690882,50.29576319,213.8692581,609.2290584,609.2290584,411.5491583,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,GEICO,1,1,25000,1,0,NA,0,0,1,0,0,0,100,100,637.2355253,12124
12806,1,1,99.59781196,99.59781196,99.59781196,99.59781196,1003.173744,1003.173744,1003.173744,1003.173744,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,0,1,1,1,50,50,534.1627463,22476
15920,1,1,63.97398372,63.97398372,63.97398372,63.97398372,575.6878047,575.6878047,575.6878047,575.6878047,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,1,0,1,100,100,623.0654576,50900
1053,1,1,54.40533272,54.40533272,54.40533272,54.40533272,460.8639927,460.8639927,460.8639927,460.8639927,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,25,25,474.2841754,47315
2811,1,1,24.68341809,24.68341809,24.68341809,24.68341809,104.201017,104.201017,104.201017,104.201017,0,1,0,0,1,FALSE,1,0,0,0,1,1,0,OTHER,5,1,50000,0,0,NA,0,0,0,1,1,1,100,100,675.1740965,37564
460,2,2,47.80048323,57.30674775,57.30674775,52.55361549,381.6057988,495.680973,495.680973,438.6433859,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,ALLSTATE,5,1,25000,0,0,NA,0,0,0,1,1,1,100,100,514.1214705,51467
10705,1,1,59.7732783,59.7732783,59.7732783,59.7732783,525.2793396,525.2793396,525.2793396,525.2793396,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,5,1,1.00E+05,1,1,NA,0,0,0,0,0,0,25,25,666.9452123,59792
684,1,2,23.30603741,23.30603741,23.30603741,23.30603741,87.67244893,87.67244893,87.67244893,87.67244893,0,1,0,0,1,FALSE,2,0,0,0,0,0,0,GEICO,5,1,1.00E+05,1,0,NA,0,1,0,1,1,1,50,50,596.4547133,91804
10342,1,1,43.71788769,43.71788769,43.71788769,43.71788769,332.6146523,332.6146523,332.6146523,332.6146523,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,0,1,1,1,25,25,551.3677174,65163
18635,1,1,30.22408977,30.22408977,30.22408977,30.22408977,170.6890773,170.6890773,170.6890773,170.6890773,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,0,1,1,1,50,50,706.4502823,64123
11899,3,1,16,48.1021477,61.3406448,41.81426417,0,385.2257724,544.0877376,309.77117,1,1,2,0,3,FALSE,1,0,0,0,0,0,0,ALLSTATE,0.5,1,25000,0,1,NA,0,0,0,1,1,1,50,50,850,78567
877,2,1,39.00803445,49.53369544,49.53369544,44.27086494,276.0964134,402.4043452,402.4043452,339.2503793,0,0,2,2,0,TRUE,1,0,0,0,1,0.5,0,MISSING,NA,0,NA,0,1,NA,0,1,1,0,0,1,100,100,755.1084163,91015
12073,1,1,41.37685884,41.37685884,41.37685884,41.37685884,260.7974424,217.0725786,217.0725786,217.0725786,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,0.5,1,25000,1,0,NA,0,0,0,1,1,1,100,100,576.0934264,87096
13923,2,1,18.90593561,66.95722187,66.95722187,42.93157874,34.87122731,611.4866625,611.4866625,323.1789449,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,FARMERS,4.5,1,25000,0,1,NA,0,0,0,1,1,1,25,25,639.7375554,90600
10128,2,2,34.24984807,77.33140522,77.33140522,55.79062664,218.9981768,735.9768626,735.9768626,477.4875197,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,ALLSTATE,3,1,50000,0,0,NA,0,0,1,2,1,1,25,25,632.2334136,15290
17633,2,1,32.282114,56.85559593,56.85559593,44.56885497,195.385368,490.2671512,490.2671512,342.8262596,0,1,1,2,0,TRUE,1,0,0.5,1,0,0,0,PROGRESSIVE,5,1,1.00E+05,0,1,NA,0,0,0,0,0,1,100,100,772.0105211,79528
10783,2,2,57.91419845,70.59020626,70.59020626,64.25220235,502.9703814,655.0824751,655.0824751,579.0264283,0,1,1,2,0,TRUE,2,0,0,0,4,2,0,FARMERS,5,1,1.00E+05,0,1,NA,0,2,0,1,1,1,25,25,724.6102178,28035
18920,2,1,28.42955575,62.3332668,62.3332668,45.38141128,149.1546691,555.9992016,555.9992016,352.5769353,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,NATIONWIDE,2,1,1.00E+05,0,1,NA,0,0,0,1,1,1,100,100,646.1750481,76116
6812,1,1,16,16,16,16,0,0,0,0,1,1,0,1,0,TRUE,1,0,0,0,1,1,0,FARMERS,5,1,1.00E+05,0,0,NA,0,0,1,1,1,1,100,100,698.4138321,52074
16693,2,1,33.45614522,74.24754775,74.24754775,53.85184649,209.4737427,698.9705731,698.9705731,454.2221579,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,OTHER,2,1,1.00E+05,1,1,NA,0,1,0,1,1,1,50,50,668.0474959,23092
6364,1,1,47.58894161,47.58894161,47.58894161,47.58894161,379.0672993,379.0672993,379.0672993,379.0672993,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,GEICO,5,1,1.00E+05,0,1,NA,0,0,1,1,1,1,50,50,778.0395797,87108
6316,2,2,28.25576613,68.02473581,68.02473581,48.14025097,147.0691936,624.2968297,624.2968297,385.6830116,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,1,1,1,2,1,25,25,718.2884025,35741
697,3,1,46.13266514,59.33461971,67.34929117,57.60552534,361.5919817,520.0154366,616.1914941,499.2663041,0,2,1,2,1,TRUE,1,0,0,0,0,0,1,MISSING,NA,0,NA,0,0,NA,0,0,1,0,0,1,25,25,542.7929181,59004
17285,2,2,40.79547577,62.95118671,62.95118671,51.87333124,297.5457093,563.4142405,563.4142405,430.4799749,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,GEICO,5,1,25000,1,0,NA,0,2,0,2,2,2,100,100,796.7197954,28035
16435,3,1,16,50.25196867,60.75248876,42.33481914,0,411.023624,537.0298651,316.0178297,1,3,0,2,1,TRUE,1,0,0,0,0,0,0,ALLSTATE,1,1,25000,0,1,NA,0,1,1,1,1,1,25,25,850,21894
18426,2,1,24.2637132,39.88155863,39.88155863,32.07263591,99.16455835,286.5787036,286.5787036,192.871631,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,PROGRESSIVE,2.5,1,25000,0,1,NA,0,1,0,0,0,1,100,100,623.9107387,51467
17743,3,3,25.76041426,47.93078008,59.55538577,44.4155267,117.1249711,383.169361,522.6646292,340.9863204,0,1,2,2,1,TRUE,3,0,0,0,0,0,0,GEICO,1,1,25000,0,1,NA,0,2,1,2,2,0,50,50,843.8469083,14052
19010,1,1,40.91971603,40.91971603,40.91971603,40.91971603,299.0365924,299.0365924,299.0365924,299.0365924,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,1,0,1,1,1,100,100,545.661105,70927
648,2,3,37.90824433,71.71365982,71.71365982,54.81095207,262.8989319,668.5639178,668.5639178,465.7314249,0,0,2,1,1,TRUE,3,0,0,0,2,1,0,ALLSTATE,4,1,1.00E+05,0,0,NA,0,1,0,2,1,0,25,25,576.2109804,87108
2115,1,1,40.05785589,40.05785589,40.05785589,40.05785589,288.6942707,288.6942707,288.6942707,288.6942707,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,FARMERS,5,1,25000,1,1,NA,0,1,0,0,0,1,100,100,647.9188465,85923
8251,3,2,29.46165612,29.46165612,43.50644185,51.21487705,161.5398735,161.5398735,330.0773022,422.5785246,0,1,2,2,1,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,0.5,1,25000,0,0,NA,0,0,1,2,2,1,50,50,584.5065574,85767
10487,3,4,37.17580066,44.76514887,44.76514887,59.55837509,208.2873338,345.1817864,345.1817864,299.5503022,0,0,3,2,1,TRUE,4,0,0,0,0,0,0,AMERICAN FAMILY,5,1,25000,1,0,NA,0,1,0,2,2,2,100,100,767.2019669,46350
2538,1,1,52.9783293,52.9783293,52.9783293,52.9783293,443.7399515,443.7399515,443.7399515,443.7399515,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,FARMERS,5,1,1.00E+05,1,0,NA,0,1,1,1,1,1,25,25,600.5696969,76116
7076,4,4,29.75036659,51.92383947,51.92383947,46.38047125,165.004399,431.0860736,431.0860736,364.565655,0,0,4,2,2,TRUE,4,0,0,0,0,0,0,LIBERTY MUTUAL,1,1,1.00E+05,0,1,NA,0,2,1,0,1,1,100,100,559.6436979,51467
12854,2,3,33.73435566,42.18401608,42.18401608,37.95918587,212.812268,314.2081929,314.2081929,263.5102304,0,1,1,2,0,TRUE,3,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,2,2,0,25,25,783.7179009,52074
6738,2,1,28.60871184,42.74605631,42.74605631,35.67738407,151.304542,320.9526757,320.9526757,236.1286089,0,0,2,1,1,TRUE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,1.00E+05,0,0,NA,0,0,1,1,1,1,100,100,819.6218818,83569
